"Tahun","Minggu","Negeri","Daerah/Zon/PBT","Lokaliti","Jumlah Kes Terkumpul","Tempoh Wabak Berlaku (Hari)","latitude","longitude"
2015,9,"Selangor","Hulu Langat","Jalan Taming Kiri Taman Taming Jaya",16,78,3.058408,101.636767
2015,9,"Selangor","Petaling","Seksyen U12 ( Desa Alam Teres C : Jln U12/9a-U12/9F & U12/10-U12/12)",33,78,3.058409,101.636769
2015,9,"Selangor","Petaling","Taman Lestari Putra 7",16,78,3.113117,101.815683
2015,9,"Perak","Kinta","Buntong 4",26,77,3.113118,101.815693
2015,9,"Selangor","Petaling","Seksyen 10 ( Teres : Jln 10/1-10/14)",21,76,2.975147,101.783915
2015,9,"Selangor","Petaling","Bl Pju 6a Rumah Pangsa Kayu Ara",21,76,3.113117,101.815673
2015,9,"Selangor","Petaling","Du Ss 2 (1)",31,76,3.048069,101.639553
2015,9,"Selangor","Petaling","Bandar Kinrara 5 ( Jalan Bk 5/2-Bk 5/8)",21,76,3.198303,101.599919
2015,9,"Selangor","Petaling","Bt 13 Kg Kenangan",19,76,3.052035,101.643996
2015,9,"Perak","Kinta","Kg Tawas",24,75,3.128331,101.618127
2015,9,"Selangor","Gombak","Tmn Bidara Fasa 1",17,75,3.074107,101.492219
2015,9,"Selangor","Gombak","Bdr Country Homes Fasa 12",17,75,3.074107,101.492219
2015,9,"Selangor","Petaling","Seksyen U20 ( Fasa 1b Bbsb : Jln 1b/1-1d/3)",16,75,3.074107,101.492219
2015,9,"Selangor","Gombak","Bdr Tasik Puteri Fasa 7",20,74,3.155076,101.593722
2015,9,"Selangor","Hulu Langat","Flat Sri Nilam Bandar Baru Ampang",53,74,3.089795,101.647281
2015,9,"Selangor","Petaling","Du Ss 21 (2)",20,74,3.113117,101.815673
2015,9,"Selangor","Petaling","Ss 14/5",16,74,3.060047,101.584687
2015,9,"Selangor","Petaling","Bl Pju 6a Kg Sg Kayu Ara 5 (Jln Teratai, Melur, Mawar, Melati)",26,73,3.188612,101.604747
2015,9,"Selangor","Petaling","Du Ss 2 (2)",35,73,3.13281,101.748025
2015,9,"Selangor","Petaling","Taman Sri Puchong",26,73,3.114994,101.811318
2015,9,"Selangor","Gombak","Kg Baru Kundang ",33,72,3.058404,101.636764
2015,9,"Selangor","Petaling","Seksyen 16 ( Pangsapuri Anggerik Indah)",16,72,3.058405,101.636763
2015,9,"Selangor","Petaling","Usj 1/1",28,72,3.058406,101.636762
2015,9,"Selangor","Petaling","Usj 2/2",24,72,3.058407,101.636765
2015,9,"Selangor","Petaling","Seksyen 19 (Teres B : Jln 19/4-19/7b)",11,69,3.058408,101.636767
2015,9,"Selangor","Petaling","Usj 1 (Angsana Appt)",38,69,3.058409,101.636769
2015,9,"Selangor","Gombak","Tmn Rawang Perdana",23,68,3.113117,101.815683
2015,9,"Selangor","Hulu Langat","Permai Puteri Condo Taman Dato Ahmad Razali",14,68,3.113118,101.815693
2015,9,"Selangor","Gombak","Bdr Tasik Puteri Gv 6",14,67,2.975147,101.783915
2015,9,"Selangor","Petaling","Kd Pju 5 Seksyen 4 Gugussan Mawar",12,67,3.113117,101.815673
2015,9,"Selangor","Sepang","Kolej 17, Upm Serdang",80,67,3.048069,101.639553
2015,9,"Perak","Kinta","Bdr Baru Tambun",9,66,3.198303,101.599919
2015,9,"selangor","Petaling","Du Ss 21 (1)",19,66,3.052035,101.643996
2015,9,"selangor","Petaling","Taman Puchong Utama Court 2",37,66,3.128331,101.618127
2015,9,"Perak","Kinta","Rapat Setia",31,65,3.074107,101.492219
2015,9,"Selangor","Petaling","Bl Pju 10 Indah Kondo",15,65,3.074107,101.492219
2015,9,"Selangor","Petaling","Dun Bg Seksyen 14 Teres A : Jln 14/1-Jln 14/28",34,65,3.074107,101.492219
2015,9,"Perak","Kinta","Rumah Pangsa Sri Kepayang",29,64,3.155076,101.593722
2015,9,"Perak","Kinta","Tmn Pertama",19,63,3.089795,101.647281
2015,9,"Selangor","Sepang","Mutiara Ville Cyberjaya",34,63,3.113117,101.815673
2015,9,"Selangor","Petaling","Tm Pjs 3 Sri Manja Court (Jln Pjs 3/44)",31,62,3.060047,101.584687
2015,9,"Selangor","Petaling","Bandar Kinrara 5 ( Jalan Bk 5/2-Bk 5/8) & Ipd Serdang",18,62,3.188612,101.604747
2015,9,"Selangor","Petaling","Usj 6/1 (Subang Perdana Goodyear Court 2)",12,62,3.13281,101.748025
2015,9,"Perak","Kinta","Anjung Tawas Damai",18,61,3.114994,101.811318
2015,9,"Selangor","Hulu Langat","Jalan 4/12 Seksyen 4 Bandar Baru Bangi",31,61,3.058404,101.636764
2015,9,"Selangor","Hulu Langat","Jalan Pandan 5 Pandan Jaya",10,61,3.058405,101.636763
2015,9,"Selangor","Petaling","Kd Pju 5 Seksyen 6 Gugusan Seroja",36,61,3.058406,101.636762
2015,9,"Selangor","Hulu Langat","Jalan 5a-C Seksyen 5 Bandar Baru Bangi",13,60,3.058407,101.636765
2015,9,"Sabah","Kota Kinabalu","Taman Fu Yen Ph. 5",59,60,3.058408,101.636767
2015,9,"Selangor","Hulu Langat","Jalan Mutiara Taman Sri Nanding",16,59,3.058409,101.636769
2015,9,"Selangor","Hulu Langat","Appt Vista Bandar Sri Putra",21,59,3.113117,101.815683
2015,9,"Selangor","Sepang","Kg. Sg. Merab Luar",10,59,3.113118,101.815693
2015,9,"Sabah","Kota Kinabalu","Kg. Sembulan Baru",33,59,2.975147,101.783915
2015,9,"Selangor","Petaling","Bl Pju 6a Pelangi Damansara Kondo (Jln Masjid)",10,59,3.113117,101.815673
2015,9,"Selangor","Hulu Langat","Jalan Suakasih 3 Bandar Tun Hussin Onn",34,58,3.048069,101.639553
2015,9,"Selangor","Hulu Langat","Jalan 3 Taman Impian Putra",15,58,3.198303,101.599919
2015,9,"Selangor","Sepang","Taman Desa Sentosa Fasa 2",38,58,3.052035,101.643996
2015,9,"Selangor","Sepang","Tmn. Permata",23,58,3.128331,101.618127
2015,9,"Sabah","Kota Kinabalu","Kg. Sembulan Tengah",19,58,3.074107,101.492219
2015,9,"Selangor","Petaling","Ss 14/1",17,57,3.074107,101.492219
2015,9,"Selangor","Petaling","Usj 20/1,3",9,57,3.074107,101.492219
2015,9,"Perak","Kinta","Tmn Meru Jaya",25,56,3.155076,101.593722
2015,9,"Selangor","Petaling","Ss 16 (Casa Tiara Appt)",16,56,3.089795,101.647281
2015,9,"Perak","Kinta","Villa Perpaduan",16,55,3.113117,101.815673
2015,9,"Selangor","Hulu Langat","Hostel Gmi Bangi",35,55,3.060047,101.584687
2015,9,"Selangor","Hulu Langat","Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi",15,55,3.188612,101.604747
2015,9,"Selangor","Petaling","Seksyen 24 (Flat J : Blok -84)",41,55,3.13281,101.748025
2015,9,"Selangor","Petaling","Sri Pjs 10 Apt Subang Ville Ehsan",14,55,3.114994,101.811318
2015,9,"Selangor","Petaling","Taman Saujana Puchong 10",13,55,3.058404,101.636764
2015,9,"Selangor","Petaling","Taman Saujana Puchong Sp 7",21,55,3.058405,101.636763
2015,9,"Selangor","Petaling","Pst Bdr Puchong (Jln Bandar & Qts Bomba)",8,55,3.058406,101.636762
2015,9,"Selangor","Petaling","Taman Puchong Perdana 4 (Blok A-G)",14,55,3.058407,101.636765
2015,9,"Selangor","Gombak","Bdr Tasik Puteri Gv 11",22,54,3.058408,101.636767
2015,9,"Selangor","Petaling","Seksyen U2 Teres B (Jln U2/2-U2/13)",16,54,3.058409,101.636769
2015,9,"Selangor","Petaling","Taman Puchong Utama 8",7,54,3.113117,101.815683
2015,9,"Selangor","Petaling","Seksyen U6 (Kg Melayu Subang G : Jln Tembusu)",16,54,3.113118,101.815693
2015,9,"Selangor","Petaling","Bl Pju 9 Sd 9",9,53,2.975147,101.783915
2015,9,"Selangor","Hulu Langat","Jalan 3 Taman Sri Indah",10,53,3.113117,101.815673
2015,9,"Selangor","Petaling","Tmn Perindustrian Puchong (Jln Tpp 1/20-1/36)",25,53,3.048069,101.639553
2015,9,"Perak","Kinta","Tmn Sri Dermawan",17,52,3.198303,101.599919
2015,9,"Selangor","Gombak","Tmn Bidara Fasa 2",14,52,3.052035,101.643996
2015,9,"Selangor","Petaling","Seksyen 18 (Jln 18/3 Flat A : Blok 2-10)",13,52,3.058406,101.636762
2015,9,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52-58)",68,52,3.058407,101.636765
2015,9,"Selangor","Petaling","Kt Ss Teres B",9,52,3.058408,101.636767
2015,9,"Selangor","Petaling","Pusat Bandar Puchong (Jln Wawasan 3)",26,52,3.058409,101.636769
2015,9,"Perak","Kinta","Tmn Rapat Indah",11,51,3.113117,101.815683
2015,9,"Selangor","Petaling","Seksyen 13 (Pangsapuri Perdana)",23,51,3.113118,101.815693
2015,9,"Selangor","Petaling","Seksyen 24 (Flat B : Blok 10-21)",17,51,2.975147,101.783915
2015,9,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy B : Blok 3-8)",16,51,3.113117,101.815673
2015,9,"Selangor","Petaling","Kt Pju 3 Palm Spring Kondo 2 : Blok D, E, F",10,51,3.048069,101.639553
2015,9,"Selangor","Petaling","Kt Pju 3 Tropicana Indah",9,51,3.198303,101.599919
2015,9,"Selangor","Hulu Langat","Jalan 2 Taman Impian Putra",12,50,3.052035,101.643996
2015,9,"Selangor","Kuala Selangor","Jalan Flora Saujana Utama",5,49,3.058406,101.636762
2015,9,"Selangor","Petaling","Tmn Puchong Perdana (Vista Millennium)",11,49,3.058407,101.636765
2015,9,"Selangor","Petaling","Usj 6/5-Usj 6/7",17,49,3.058408,101.636767
2015,9,"Selangor","Sepang","Apt Megah Villa",7,49,3.058409,101.636769
2015,9,"Selangor","Hulu Langat","Seksyen 5 Bandar Tasik Kesuma",9,48,3.113117,101.815683
2015,9,"Selangor","Gombak","Tmn Desa Putri",13,48,3.113118,101.815693
2015,9,"Selangor","Petaling","Seksyen 24 (Flat C : Blok 22-26)",10,48,2.975147,101.783915
2015,9,"P. Pinang","Serang Perai Selatan","Jalan Batas Ban",17,48,3.113117,101.815673
2015,9,"Selangor","Petaling","Bl Pju 10 Saujana Damansara (A) : Jln 10/13, 10/14",17,48,3.048069,101.639553
2015,9,"Selangor","Petaling","Dun Bg Seksyen 14 Teres B : Jln 14/29-Jln 14/49",20,48,3.198303,101.599919
2015,9,"Selangor","Petaling","Bandara Kinrara 9",10,48,3.052035,101.643996
2015,9,"Perak","Kinta","Kg Baru Simpang Pulai",12,47,3.058406,101.636762
2015,9,"Selangor","Hulu Langat","Taman Bangi Indah",20,47,3.058407,101.636765
2015,9,"Selangor","Petaling","Sri Pjs 10 Ridzuan Kondo",7,47,3.058408,101.636767
2015,9,"Selangor","Gombak","Appt Desa 1",25,46,3.058409,101.636769
2015,9,"Selangor","Gombak","Appt Tmn Tun Perak",8,46,3.113117,101.815683
2015,9,"Selangor","Petaling","Kd Pju 5 Seksyen 5 Gugusan Siantan",8,46,3.113118,101.815693
2015,9,"Selangor","Petaling","Tm Pjs 3 Flat Sri Manja ( Blok A-C : Jln Pjs 3/55)",13,45,2.975147,101.783915
2015,9,"Perak","Kinta","Kg Bercham",12,45,3.113117,101.815673
2015,9,"Selangor","Hulu Langat","Appt Bangi Idaman Bandar Baru Bangi",8,45,3.048069,101.639553
2015,9,"Selangor","Hulu Langat","Jalan 3/58-62 Seksyen 3 Bandar Baru Bangi",8,45,3.198303,101.599919
2015,9,"Selangor","Petaling","Seksyen 24 (Flat E : Blok 32-36)",10,45,3.052035,101.643996
2015,9,"Selangor","Petalng","Seksyen 27 (Teres A-Jln 27/10a-27/20d)",9,45,3.058406,101.636762
2015,9,"Selangor","Petaling","Tm Pjs 3 Sri Manja Square (Jln Pjs 3/46, 3/48, 3/59, 3/61, 3/63)",28,45,3.058407,101.636765
2015,9,"Selangor","Gombak","Sri Maya Condo",7,44,3.058408,101.636767
2015,9,"Selangor","Petaling","Seksyen 27 (Teres B : Jln 27/22-27/27d : Subang Alam)",10,44,3.058409,101.636769
2015,9,"Selangor","Petaling","Seksyen U2 (Pangsapuri Jaya)",34,44,3.113117,101.815683
2015,9,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy C : Blok 9-13)",16,44,3.113118,101.815693
2015,9,"Selangor","Petaling","Bl Pju 8 Apt Flora Damansara 2 (Blok C-F)",8,44,2.975147,101.783915
2015,9,"Selangor","Hulu Langat","Taman Bukit Kajang Baru",7,43,3.113117,101.815673
2015,9,"Selangor","Petaling","Pjs 9/2-Pjs 9/30",14,43,3.048069,101.639553
2015,9,"Selangor","Sepang","Apt Siantan",21,43,3.198303,101.599919
2015,9,"Pahang","Kuantan","Tmn. Mahkota Idaman Im 14",9,42,3.052035,101.643996
2015,9,"Selangor","Petaling","Usj 17",10,42,3.128331,101.618127
2015,9,"Selangor","Sepang","The Arc Condo",10,42,3.074107,101.492219
2015,9,"Selangor","Gombak","Tmn Daya",11,41,3.074107,101.492219
2015,9,"Selangor","Petaling","Seksyen U10 (Pangsapuri Resak : Blok 1-2)",11,41,3.074107,101.492219
2015,9,"Selangor","Kuala Langat","Taman Jaya Utama Zon 2",5,41,3.155076,101.593722
2015,9,"Selangor","Petaling","Ss 14/7",8,41,3.089795,101.647281
2015,9,"Selangor","Petaling","Usj 9/1 - Usj 9/3j",9,41,3.113117,101.815673
2015,9,"Perak","Kinta","Kg Manjoi",15,40,3.060047,101.584687
2015,9,"Selangor","Hulu Selangor","Apt Seroja Bb",9,40,3.188612,101.604747
2015,9,"Selangor","Petaling","Seksyen 18 Teres J",5,40,3.13281,101.748025
2015,9,"Perak","Kinta","Puncak Jelapang Maju",8,39,3.114994,101.811318
2015,9,"Perak","Kinta","Tmn Gunung View",9,39,3.058404,101.636764
2015,9,"Selangor","Hulu Langat","Appt Flora Taman Impian Ehsan",7,39,3.058405,101.636763
2015,9,"Selangor","Hulu Langat","Jalan 3/18-28 Seksyen 3 Bandar Baru Bangi",9,39,3.058406,101.636762
2015,9,"Selangor","Petaling","Seksyen 18 (Teres A : Jln 18/4-18/8c, Jln 18/14-18/15c)",9,39,3.058407,101.636765
2015,9,"Selangor","Petaling","Bl Pju 6a Kg Sg Kayu Ara 3 (Jln Kenanga, Anggerik, Cempaka)",6,39,3.058408,101.636767
2015,9,"Selangor","Petaling","Ss 13/1 (Flat Kos Rendah)",12,39,3.058409,101.636769
2015,9,"Selangor","Petaling","Taman Kinrara 4 (Teres)",14,39,3.113117,101.815683
2015,9,"Selangor","Petaling","Taman Kinrara 1",12,39,3.113118,101.815693
2015,9,"Selangor","Sepang","Taman Seroja",8,39,2.975147,101.783915
2015,9,"Selangor","Gombak","Tmn Samudera Selatan",13,38,3.113117,101.815673
2015,9,"Selangor","Petaling","Seksyen U5 (Pangsapuri Subang Impian & Jln U5/178-180 & Jln Cc U5/Cc-Ce U5/Ce)",7,38,3.048069,101.639553
2015,9,"Selangor","Petaling","Kt Pju 1a Vista Subang",16,38,3.198303,101.599919
2015,9,"Selangor","Petaling","Ss 14/8",5,38,3.052035,101.643996
2015,9,"Selangor","Petaling","Seksyen U5 (Pangsapuri Flora lii : Blok 1-3)",6,37,3.128331,101.618127
2015,9,"Selangor","Petaling","Bandar Kinrara 3 (Sri Kasturi)",5,37,3.074107,101.492219
2015,9,"Selangor","Sepang","Kg. Jenderam Hilir",13,37,3.074107,101.492219
2015,9,"Perak","Kinta","Panorama Lapangan Perdana",6,36,3.074107,101.492219
2015,9,"Selangor","Gombak","Bd Country Home Fasa 1",13,36,3.155076,101.593722
2015,9,"Selangor","Hulu Langat","Taman Bukit Angsana",8,36,3.089795,101.647281
2015,9,"Selangor","Hulu Langat","Jalan 3/5a-K Seksyen 3 Bandar Baru Bangi",15,36,3.113117,101.815673
2015,9,"Selangor","Petaling","Kd Pju 5 Seksyen 5 Apt Carlina",8,36,3.060047,101.584687
2015,9,"Selangor","Petaling","Kd Pju 5 Seksyen 6 Gugusan Seroja",10,36,3.188612,101.604747
2015,9,"Selangor","Petaling","Tm Tmn Dato Harun (Teres D : Jln2/1, 2/3, Lrg 7a, 7c, Jln 2c/1-4,6,8,10)",9,36,3.13281,101.748025
2015,9,"Selangor","Petaling","Seri Kembangan (Jln Kuyuh)",7,36,3.114994,101.811318
2015,9,"Selangor","Petaling","Du Ss 2 (4)",6,35,3.058404,101.636764
2015,9,"Selangor","Petaling","Kt Pju 3 Tr - Tr 9",6,35,3.058405,101.636763
2015,9,"Selangor","Petaling","Taman Kinrara 4",9,35,3.058406,101.636762
2015,9,"Selangor","Petaling","Usj 20/6",7,35,3.058407,101.636765
2015,9,"Perak","Kinta","Kg Tersusun Sentang",7,34,3.058408,101.636767
2015,9,"Perak","Kinta","Regrouping Area, Menglembu",7,34,3.058409,101.636769
2015,9,"Selangor","Gombak","Tmn Wangsa Permai",14,34,3.113117,101.815683
2015,9,"Selangor","Petaling","Usj 1 (Pangsapuri Jati 2)",7,34,3.113118,101.815693
2015,9,"Selangor","Gombak","Au2a Taman Keramat",8,34,2.975147,101.783915
2015,9,"Selangor","Hulu Langat","Bukit Angkat Kajang",7,34,3.113117,101.815673
2015,9,"Selangor","Hulu Langat","Seksyen 4 Bandar Sri Putra",13,34,3.048069,101.639553
2015,9,"Selangor","Hulu Langat","Taman Tenaga",10,34,3.198303,101.599919
2015,9,"Selangor","Kuala Langat","Pangsapuri Langat Murni",11,34,3.052035,101.643996
2015,9,"Selangor","Sepang","Uni. Tenaga Nasional",7,34,3.128331,101.618127
2015,9,"Selangor","Hulu Langat","Jalan Puncak 1 Taman Puncak Utama",8,33,3.074107,101.492219
2015,9,"Selangor","Petaling","Kt Sekyen 20 Teres A",9,33,3.074107,101.492219
2015,9,"Selangor","Petaling","Usj 6/1 (Subang Perdana Goodyear Court 1)",9,33,3.074107,101.492219
2015,9,"Selangor","Gombak","Bdr Tasik Puteri Gv12",6,32,3.155076,101.593722
2015,9,"Selangor","Hulu Langat","Jalan Suadamai 6",5,32,3.089795,101.647281
2015,9,"Selangor","Hulu Langat","Bandar Tun Hussein Onn",5,32,3.113117,101.815673
2015,9,"Selangor","Petaling","Jalan 3/2a-M Seksyen 3 Bandar Baru Bangi",4,32,3.060047,101.584687
2015,9,"Selangor","Petaling","Seksyen 28 (Teres B : Jln 28/11-28/20)",5,32,3.188612,101.604747
2015,9,"Selangor","Petaling","Bl Pju 10 Apt Idaman Fasa 2 : Blok E,F,G,O,P,Q,R,S",7,32,3.13281,101.748025
2015,9,"Selangor","Petaling","Sri Pjs 5 Flat Desa Ria",7,32,3.114994,101.811318
2015,9,"Selangor","Sepang","Kg. Baru Dengkil",7,32,3.058404,101.636764
2015,9,"Selangor","Petaling","Taman Saujana Puchong Sp8",6,32,3.058405,101.636763
2015,9,"Selangor","Petaling","Seksyen U6 (Kg Melayu Subang B : Jln Merbau)",5,32,3.058406,101.636762
2015,9,"Selangor","Petaling","Seksyen 17 (Flat Jln 17/2, 17/24, 17/26)",4,31,3.058407,101.636765
2015,9,"Perak","Batang Padang","Tmn Tapah Baru",13,31,3.058408,101.636767
2015,9,"Selangor","Gombak","Appt Sri Wira",4,31,3.058409,101.636769
2015,9,"Selangor","Gombak","Bdr Tasik Puteri Fasa 3",6,31,3.113117,101.815683
2015,9,"Selangor","Hulu Langat","Lorong Tan Sri Abdul Rahman Hashim Taman Desa Baiduri",8,31,3.113118,101.815693
2015,9,"Selangor","Petaling","Seksyen 27 (Flat E : Blok 37-39)",6,31,2.975147,101.783915
2015,9,"Selangor","Petaling","Du Ss 20 (1) : Jln Ss 20/1-Ss 20/20",7,31,3.113117,101.815673
2015,9,"Selangor","Petaling","Kt Pju 3 Apt Bayu Puteri",4,31,3.048069,101.639553
2015,9,"Selangor","Petaling","Taman Sri Andalas Seri Kembangan",4,31,3.198303,101.599919
2015,9,"Selangor","Petaling","Tmn Pinggiran Usj 3",4,31,3.052035,101.643996
2015,10,"Selangor","Petaling","Du Ss 22 ( 2 )",132,267,3.058406,101.636762
2015,10,"Selangor","Petaling","Seksyen 7 (Flat A : Blok 1 - 12,Blok 38 - 43)",117,221,3.058407,101.636765
2015,10,"Selangor","Petaling","Seksyen 7 (Pusat Komersial A : Jln Aa 7/Aa - Ac 7/Ac, T 7/T - Z 7/Z)",266,207,3.058408,101.636767
2015,10,"Selangor","Petaling","Usj 2/5",41,182,3.058409,101.636769
2015,10,"Selangor","Petaling","Sri Pjs 8 Mentari Court",135,160,3.113117,101.815683
2015,10,"Selangor","Petaling","Seksyen U10 ( Alam Budiman : Jln U10/68 - U10/77B )",55,155,3.113118,101.815693
2015,10,"Selangor","Petaling","Bandar Kinrara 2 ",34,149,2.975147,101.783915
2015,10,"Selangor","Petaling","Pjs 9 /1(Lagoon Perdana & Rumah Kedai)",137,139,3.113117,101.815673
2015,10,"Selangor","Petaling","Seksyen U10 ( Puncak Perdana : Uitm )",58,130,3.048069,101.639553
2015,10,"Selangor","Petaling","Seksyen U2 Teres C",69,130,3.198303,101.599919
2015,10,"Selangor","Petaling","Taman Puncak Jalil 2A ( Jln Puj 2/1 - 2/18 )",40,130,3.052035,101.643996
2015,10,"Selangor","Petaling","Seksyen 6 ( Teres A : Jln 6/1A - 6/2F & 6/9A - 6/10A )",48,129,3.058406,101.636762
2015,10,"Perak","Kinta","Kg Das Tambahan 2",64,128,3.058407,101.636765
2015,10,"Selangor","Petaling","Kd Pju 1A Pprt A : Blok A,B,C",93,125,3.058408,101.636767
2015,10,"Selangor","Petaling","Ss 18/5, 6",27,125,3.058409,101.636769
2015,10,"Selangor","Petaling","Bl Pju 8 Apt Flora Damansara 1 ( Blok A, B )",27,124,3.113117,101.815683
2015,10,"Perak","Kinta","Tmn Klebang Jaya 2",68,122,3.113118,101.815693
2015,10,"Selangor","Petaling","Dun Bg Seksyen 51A Flat Impian Baiduri",23,121,2.975147,101.783915
2015,10,"Perak","Kinta","Kg Baru Buntong",43,114,3.113117,101.815673
2015,10,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Mutiara Subang : Blok 1 - 7 )",31,114,3.048069,101.639553
2015,10,"Selangor","Petaling","Ss 17/1",30,114,3.198303,101.599919
2015,10,"Selangor","Hulu
Langat","Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi",69,112,3.052035,101.643996
2015,10,"Perak","Kinta","Tmn Rapat Setia Baru",73,111,3.058406,101.636762
2015,10,"Selangor","Hulu
Langat","Kuis",48,110,3.058407,101.636765
2015,10,"Selangor","Petaling","Bl Pju 6A Pelangi Utama Kondo",34,110,3.058408,101.636767
2015,10,"Selangor","Petaling","Tm Pjs 2B Flat Desa Mentari (Blok 9, 10 )",36,110,3.058409,101.636769
2015,10,"Selangor","Petaling","Ss 15/2, 3 (Teres)",40,107,3.113117,101.815683
2015,10,"Selangor","Petaling","Ss 18/4",37,106,3.113118,101.815693
2015,10,"Perak","Kinta","Kg Sg Tapah Tambahan",61,104,2.975147,101.783915
2015,10,"Selangor","Petaling","Seksyen U2 (Pangsapuri Ilham)",59,104,3.113117,101.815673
2015,10,"Selangor","Petaling","Taman Sri Serdang 3 ( 18/30 - 18/44 & 18/46)",42,103,3.048069,101.639553
2015,10,"Selangor","Petaling","Usj 6/2",18,103,3.198303,101.599919
2015,10,"Perak","Kinta","Tmn Ipoh Jaya",40,102,3.052035,101.643996
2015,10,"Selangor","Petaling","Kd Pju 1A Pprt B : Blok D,E,F",38,102,3.058406,101.636762
2015,10,"Selangor","Petaling","Sri Ss 5C",30,101,3.058407,101.636765
2015,10,"Selangor","Petaling","Usj 2/4",20,101,3.058408,101.636767
2015,10,"Perak","Kinta","Tmn Cempaka",57,100,3.058409,101.636769
2015,10,"Selangor","Petaling","Seksyen 9 ( Kondo Sri Mahligai & Town House Sri Mahligai )",43,100,3.113117,101.815683
2015,10,"Selangor","Hulu Langat","Jalan 3/40-49 Seksyen 3 Bandar Baru Bangi",40,99,3.113118,101.815693
2015,10,"Selangor","Petaling","Ss 18/1",52,99,2.975147,101.783915
2015,10,"Perak","Kinta","Kg Baru Kuala Kuang",57,95,3.113117,101.815673
2015,10,"Selangor","Petaling","Kd Pju 1A Pprt C : Blok G, H",31,95,3.048069,101.639553
2015,10,"Selangor","Petaling","Pjs 7 /7, 9,10",27,95,3.198303,101.599919
2015,10,"Selangor","Petaling","Taman Kinrara 5 ( Teres Taman Mawar )",58,95,3.052035,101.643996
2015,10,"Perak","Kinta","Bandar Lahat Baru",41,94,3.128331,101.618127
2015,10,"Selangor","Petaling","Seksyen U19 (Tmn.Sri Buloh&Rmh Mrh Pkns:Jln U19/1- U19/12C&Rmh Pngsa Tmn Sri Blh)",30,93,3.074107,101.492219
2015,10,"Perak","Kinta","Tmn Bersatu",22,92,3.074107,101.492219
2015,10,"Selangor","Petaling","Seksyen 7 (Teres E : Jln 7/29 -7/35)",130,92,3.074107,101.492219
2015,10,"Selangor","Hulu
Langat","Seksyen 6 Bandar Sri Putra",17,91,3.155076,101.593722
2015,10,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil : Blok 1 - 18 )",46,91,3.089795,101.647281
2015,10,"Selangor","Petaling","Taman Lestari Putra 5",34,91,3.113117,101.815673
2015,10,"Perak","Kinta","Tmn Ipoh",24,90,3.060047,101.584687
2015,10,"Selangor","Petaling","Seksyen 20 ( Teres A : Jln 20/2 - 20/6 )",19,88,3.188612,101.604747
2015,10,"Perak","Kinta","Pekan Razaki",30,87,3.13281,101.748025
2015,10,"Perak","Kinta","Tmn Cahaya Bercham",63,87,3.114994,101.811318
2015,10,"Perak","Kinta","Tmn Syukor",28,86,3.058404,101.636764
2015,10,"Selangor","Hulu Langat","Appt Kasawari Taman Impian Ehsan",14,85,3.058405,101.636763
2015,10,"Selangor","Petaling ","Seksyen U12 ( Desa Alam Teres C : Jln U12/9A - U12/9F & U12/10 - U12/12 ) ",36,85,3.058406,101.636762
2015,10,"Selangor","Petaling","Taman Lestari Putra 7",16,85,3.058407,101.636765
2015,10,"Perak","Kinta","Buntong 4",27,84,3.058408,101.636767
2015,10,"Selangor","Petaling","Seksyen 10 ( Teres : Jln 10/1 - 10/14 )",23,83,3.058409,101.636769
2015,10,"Selangor","Petaling","Du Ss 2 ( 1 )",32,83,3.113117,101.815683
2015,10,"Selangor","Petaling","Bt 13 Kg Kenangan",22,83,3.113118,101.815693
2015,10,"Selangor","Gombak","Tmn Bidara Fasa 1",19,82,2.975147,101.783915
2015,10,"Selangor","Petaling","Seksyen U20 ( Fasa 1B Bbsb : Jln 1B/1 - 1D/3 )",16,82,3.113117,101.815673
2015,10,"Selangor","Hulu
Langat","Flat Sri Nilam Bandar Baru Ampang",56,81,3.048069,101.639553
2015,10,"Selangor","Petaling","Ss 14/5",18,81,3.198303,101.599919
2015,10,"Selangor","Petaling","Du Ss 21 ( 2 )",20,81,3.052035,101.643996
